ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
9738,1986,3,4,3602810.0,1,0,13-01-2013,43,5525,340,1360,0,340,935,1,3,0,3,8,0,0,0,0,0,0,3,11,0
7119,1982,2,3,5833295.0,0,0,12-01-2013,45,33575,1275,22355,5100,4590,3230,1,2,3,6,1,0,0,0,0,0,0,3,11,0
5827,1958,2,1,2995910.0,1,1,16-04-2014,53,3060,0,1020,170,170,850,4,3,1,3,5,0,0,0,0,0,0,3,11,0
5596,1956,0,4,4999785.0,0,1,12-10-2013,44,43605,1190,13090,1615,0,2380,1,9,2,9,6,0,0,0,0,0,0,3,11,0
10812,1978,4,2,3942045.0,1,0,01-03-2014,89,3145,0,3910,340,255,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0
1717,1988,2,3,3378495.0,1,0,13-04-2014,43,6800,1275,7905,1700,1105,4420,3,5,1,4,8,0,0,0,0,0,0,3,11,0
9491,1984,2,4,2037960.0,1,0,27-12-2013,68,1190,85,1785,170,255,2125,3,3,1,3,7,0,0,0,0,0,0,3,11,0
1379,1992,3,4,3626950.0,0,0,27-04-2013,12,13090,170,3910,1700,340,1275,1,4,2,4,4,0,0,0,0,0,0,3,11,0
10032,1976,2,1,1068535.0,1,0,18-01-2014,86,255,425,1190,170,1020,1445,4,3,1,3,6,0,0,0,0,0,0,3,11,0
2826,1967,2,2,1918790.0,2,1,28-10-2013,28,2125,0,680,170,0,170,2,2,0,3,7,0,0,0,0,0,0,3,11,0
6320,1976,3,3,6025905.0,0,0,06-02-2013,42,65280,3740,47685,6545,3740,1190,1,6,6,10,3,0,0,0,0,0,0,3,11,0
3050,1966,2,2,4606830.0,1,1,17-12-2013,13,15725,0,2380,255,170,1445,6,3,1,6,4,0,0,0,0,0,0,3,11,0
231,1956,3,4,2451315.0,1,1,11-03-2014,86,2040,0,595,0,0,85,2,2,0,3,5,0,0,0,0,0,0,3,11,0
2392,1972,2,2,3427285.0,1,1,29-07-2013,59,3740,340,1785,510,0,2295,2,3,0,3,7,0,0,0,0,0,0,3,11,0
9478,1985,2,3,5652755.0,1,0,14-08-2012,30,7735,5440,10880,5525,255,4250,2,4,3,6,3,0,0,0,0,0,0,3,11,0
113,1951,2,2,2620805.0,1,1,16-07-2013,33,935,0,595,255,85,510,2,1,0,3,5,0,0,0,0,0,0,3,11,0
1802,1971,2,2,5507575.0,0,1,17-01-2013,23,35020,425,10115,3230,2465,6545,3,3,3,12,2,0,0,0,0,0,0,3,11,0
520,1974,2,2,2925785.0,1,0,01-07-2013,81,255,255,595,510,170,765,1,1,0,2,7,0,0,0,0,0,0,3,11,0
8275,1965,4,1,3997125.0,1,1,09-02-2014,6,1360,0,255,0,0,85,1,1,0,2,7,0,0,0,0,0,0,3,11,0
9750,1961,4,1,5467625.0,0,1,07-02-2013,41,62135,5100,30005,6630,1020,6205,5,10,3,5,7,0,0,0,0,0,0,3,11,0
2607,1953,2,3,3439440.0,0,1,11-01-2013,78,36040,1445,10030,595,1955,3485,6,8,2,8,8,0,0,0,0,0,0,3,11,0
7214,1957,2,2,5285895.0,0,0,05-07-2013,49,67320,0,23375,3825,3825,10710,1,4,8,5,3,0,0,0,0,0,0,3,11,0
5835,1976,4,1,1262165.0,1,0,02-07-2013,39,1785,170,2380,255,170,765,3,2,0,4,8,0,0,0,0,0,0,3,11,0
3896,1984,2,2,2316675.0,1,0,07-11-2013,3,1870,85,935,0,85,170,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10350,1950,4,2,4626720.0,2,1,09-05-2013,37,2805,0,425,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0
7786,1986,4,3,2549915.0,1,0,13-02-2013,22,5780,595,5015,850,425,935,4,3,1,4,8,0,0,0,0,0,0,3,11,0
2861,1983,2,3,2046120.0,1,0,16-04-2013,79,765,85,510,255,0,340,1,1,0,2,8,0,0,0,0,0,0,3,11,0
663,1989,4,3,2889660.0,0,0,11-09-2013,46,3400,170,1275,680,0,510,1,1,1,3,4,0,0,0,0,0,0,3,11,0
9592,1983,2,4,1870850.0,1,0,30-06-2013,51,935,170,765,255,0,680,2,2,0,3,8,0,0,0,0,0,0,3,11,0
4099,1972,2,2,2607375.0,1,0,12-11-2012,14,850,170,1360,935,170,1785,1,1,0,3,8,0,0,0,0,0,0,3,11,0
11191,1986,2,1,3519935.0,0,0,07-12-2013,11,3145,2720,3230,935,255,1530,1,2,1,4,6,0,0,0,0,0,0,3,11,0
6245,1950,4,4,5039820.0,0,1,13-06-2013,71,32130,1190,5780,1615,1190,1190,2,3,5,8,3,0,0,0,0,0,0,3,11,0
8553,1965,2,2,3765500.0,1,1,23-06-2013,65,2550,0,765,0,0,255,2,1,0,3,6,0,0,0,0,0,0,3,11,0
8842,1971,2,5,2581620.0,1,1,25-12-2012,33,1275,0,1020,595,255,595,3,2,0,3,7,0,0,0,0,0,0,3,11,0
2579,1957,2,2,6044605.0,0,1,17-12-2013,95,42075,2805,21675,935,2805,680,4,6,7,9,4,0,0,0,0,0,0,3,11,0
11056,1974,2,2,6128415.0,0,0,27-10-2012,18,46410,7735,34850,10115,0,1870,1,3,4,10,1,0,0,0,0,0,0,3,11,0
9365,1976,4,3,5100000.0,0,1,22-12-2012,57,89080,0,18445,0,0,1020,5,11,3,5,6,0,0,0,0,0,0,3,11,0
4107,1948,4,4,3967885.0,0,2,08-10-2013,52,22865,1275,5865,1275,1615,3230,2,4,6,4,5,0,0,0,0,0,0,3,11,0
9336,1969,4,5,5285895.0,0,1,22-03-2014,38,43520,0,7055,0,0,3485,3,6,2,10,4,0,0,0,0,0,0,3,11,0
2958,1978,2,2,2417570.0,2,0,24-02-2014,53,1615,255,850,935,680,510,3,2,1,4,4,0,0,0,0,0,0,3,11,0
933,1978,4,2,3205945.0,1,0,23-11-2012,31,765,0,510,340,85,425,1,1,0,2,9,0,0,0,0,0,0,3,11,0
5837,1967,2,2,4375715.0,1,1,28-12-2012,67,20995,680,13600,510,680,5525,7,6,3,6,7,0,0,0,0,0,0,3,11,0
10704,1969,2,3,4658255.0,0,1,21-08-2012,65,34340,0,7820,2380,2295,12070,2,6,2,9,4,0,0,0,0,0,0,3,11,0
4432,1976,2,1,2687275.0,1,0,16-03-2013,82,170,255,1700,510,935,765,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2928,1975,4,3,4472190.0,0,1,01-12-2012,63,67065,0,12070,1020,765,3230,2,2,4,8,8,0,0,0,0,0,0,3,11,0
5680,1984,0,2,3033140.0,1,0,22-04-2014,66,850,340,595,0,510,255,1,1,0,3,6,0,0,0,0,0,0,3,11,0
10313,1975,2,2,4095130.0,1,1,28-10-2012,69,13515,340,3825,510,170,3230,6,5,1,4,8,0,0,0,0,0,0,3,11,0
10703,1975,3,3,3918330.0,1,1,18-08-2012,86,4845,0,2295,0,0,3060,4,3,2,2,8,0,0,0,0,0,0,3,11,0
4459,1989,2,3,2573715.0,1,0,30-12-2012,13,850,340,1190,340,340,85,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1517,1969,2,3,2619870.0,1,0,14-06-2013,92,255,765,1105,170,1020,1020,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2098,1969,4,2,2854385.0,2,0,08-01-2013,38,935,0,425,0,0,85,1,1,0,2,8,0,0,0,0,0,0,3,11,0
9543,1985,2,2,1698810.0,1,0,14-11-2013,74,255,510,425,0,170,510,1,0,0,3,7,0,0,0,0,0,0,3,11,0
6878,1954,2,5,2330785.0,0,0,12-12-2012,14,3655,1020,8160,6630,3400,4675,3,4,1,6,7,0,0,0,0,0,0,3,11,0
3310,1973,0,2,3033480.0,2,1,22-08-2012,94,6205,255,7650,1020,85,2720,7,4,1,4,8,0,0,0,0,0,0,3,11,0
2724,1981,3,3,3072155.0,1,0,30-03-2014,33,1020,0,85,0,0,510,1,0,1,2,3,0,0,0,0,0,0,3,11,0
948,1971,2,3,870825.0,1,0,15-05-2013,32,340,595,595,510,340,1105,3,1,2,2,5,0,0,0,0,0,0,3,11,0
2066,1949,2,4,3299955.0,0,1,30-08-2012,56,5950,0,935,170,680,1955,1,2,1,3,6,0,0,0,0,0,0,3,11,0
9799,1968,4,1,7111440.0,1,1,08-05-2013,57,73610,1785,12835,2380,1785,7310,3,2,2,12,5,0,0,0,0,0,0,3,11,0
5642,1979,3,4,5312415.0,1,0,09-12-2013,0,11900,340,5185,0,1105,340,2,3,1,6,4,0,0,0,0,0,0,3,11,0
455,1946,4,2,4336020.0,0,0,18-04-2013,86,8670,765,5355,170,765,2040,1,4,1,4,6,0,0,0,0,0,0,3,11,0
7683,1968,3,2,6016045.0,0,1,25-02-2014,80,47090,2975,9605,0,595,6630,3,5,3,12,3,0,0,0,0,0,0,3,11,0
3428,1991,4,4,5837970.0,0,0,06-10-2013,56,78115,0,42925,8415,2550,3825,1,4,9,10,2,0,0,0,0,0,0,3,11,0
7414,1971,2,2,3725040.0,1,1,15-09-2012,18,8160,85,3570,1020,255,2720,4,3,1,4,8,0,0,0,0,0,0,3,11,0
798,1987,2,3,1992570.0,1,0,24-12-2012,71,170,0,510,680,510,425,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2488,1956,0,1,2668575.0,1,1,23-03-2013,80,1955,85,2125,0,680,595,4,2,1,3,6,0,0,0,0,0,0,3,11,0
9999,1965,2,4,6398460.0,0,0,27-09-2012,2,51850,8925,10625,11645,3570,1785,1,9,4,9,5,0,0,0,0,0,0,3,11,0
7617,1974,2,3,3601705.0,1,1,15-08-2013,83,5695,425,5185,255,680,1615,5,2,1,5,5,0,0,0,0,0,0,3,11,0
615,1960,2,4,2593095.0,0,0,11-03-2013,29,5525,3060,6290,3230,1700,9350,1,5,1,4,7,0,0,0,0,0,0,3,11,0
194,1965,2,2,4080510.0,1,1,09-06-2014,55,1955,0,935,255,170,170,1,1,0,3,6,0,0,0,0,0,0,3,11,0
8890,1971,4,1,5593680.0,1,1,30-05-2014,1,13175,595,6800,1105,595,850,3,5,1,5,6,0,0,0,0,0,0,3,11,0
5049,1974,4,4,2579835.0,1,0,06-06-2013,19,1190,0,2040,255,255,170,1,3,0,2,9,0,0,0,0,0,0,3,11,0
9973,1963,2,2,4287145.0,0,2,17-10-2012,28,31450,765,7820,510,765,340,3,7,1,8,7,0,0,0,0,0,0,3,11,0
7422,1987,2,3,3988455.0,1,0,22-08-2012,90,7225,3740,4590,8670,6630,510,3,5,1,7,7,0,0,0,0,0,0,3,11,0
3523,1962,2,4,6381120.0,0,1,23-01-2013,83,49555,2890,26265,0,1870,10625,2,5,4,8,3,0,0,0,0,0,0,3,11,0
8581,1971,3,2,4207925.0,1,1,05-03-2013,4,51340,0,8500,1615,0,2380,9,10,2,8,8,0,0,0,0,0,0,3,11,0
5929,1973,4,2,3179085.0,1,0,06-05-2014,14,1615,255,1615,255,85,255,2,2,0,3,7,0,0,0,0,0,0,3,11,0
3129,1983,2,2,2558160.0,1,0,22-05-2014,30,425,255,935,1020,425,765,1,2,0,3,6,0,0,0,0,0,0,3,11,0
6528,1982,3,4,1571820.0,1,0,05-06-2014,75,170,170,170,170,85,85,1,1,0,2,8,0,0,0,0,0,0,3,11,0
7284,1953,2,2,4138310.0,1,2,04-12-2013,8,850,0,595,170,0,85,1,1,0,2,8,0,0,0,0,0,0,3,11,0
5987,1989,0,4,884340.0,1,0,04-05-2014,52,170,170,935,850,510,1020,2,1,0,4,5,0,0,0,0,0,0,3,11,0
6694,1964,2,2,6395060.0,0,1,25-11-2013,27,37230,5610,34000,1020,3230,9690,1,8,3,13,4,0,0,0,0,0,0,3,11,0
498,1970,2,3,2551275.0,1,0,02-02-2014,28,2125,0,1870,170,255,425,2,1,0,4,5,0,0,0,0,0,0,3,11,0
9347,1956,3,4,4330155.0,0,1,21-06-2013,49,2635,0,595,170,0,510,1,1,0,3,5,0,0,0,0,0,0,3,11,0
9699,1966,2,1,5718120.0,0,1,21-12-2013,12,30345,2975,23035,2380,2380,1190,3,6,2,12,5,0,0,0,0,0,0,3,11,0
10664,1949,3,5,4379965.0,0,1,07-09-2013,14,34000,340,2975,510,0,1870,2,9,1,5,8,0,0,0,0,0,0,3,11,0
5455,1971,4,2,2720935.0,1,0,22-08-2013,89,8415,0,1275,170,85,425,3,2,1,4,7,0,0,0,0,0,0,3,11,0
456,1986,0,2,637500.0,1,0,07-02-2013,96,85,935,425,340,510,765,2,2,0,3,8,0,0,0,0,0,0,3,11,0
5012,1989,2,2,2438735.0,1,0,04-07-2013,56,425,340,1105,680,0,340,1,1,0,3,8,0,0,0,0,0,0,3,11,0
7495,1948,4,2,4778955.0,0,1,20-12-2013,72,6545,2380,2635,1360,0,340,2,2,1,5,4,0,0,0,0,0,0,3,11,0
5029,1946,2,2,1538500.0,0,0,06-08-2013,14,255,85,170,340,255,85,1,0,0,3,5,0,0,0,0,0,0,3,11,0
10642,1989,2,3,2573715.0,1,0,30-12-2012,13,850,340,1190,340,340,85,1,1,0,3,8,0,0,0,0,0,0,3,11,0
2106,1974,0,2,1711050.0,0,0,17-03-2014,99,0,510,255,595,510,1020,1,1,0,3,8,0,0,0,0,0,0,3,11,0
10364,1959,2,1,1980075.0,0,0,13-07-2013,72,0,0,85,170,1020,425,1,1,0,2,8,0,0,0,0,0,0,3,11,0
5954,1972,3,1,3622530.0,1,0,09-10-2013,92,6460,1190,6290,1105,425,850,2,5,0,4,8,0,0,0,0,0,0,3,11,0
2541,1976,2,2,2042295.0,1,0,09-06-2013,7,1190,595,935,935,0,425,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1142,1953,4,2,4735095.0,0,1,22-12-2013,91,17680,595,6970,2550,5610,2975,2,3,2,9,3,0,0,0,0,0,0,3,11,0
2276,1955,2,3,4926515.0,0,1,02-05-2013,71,36550,1360,27370,3655,2040,2805,5,4,7,11,3,0,0,0,0,0,0,3,11,0
2807,1969,2,2,4827660.0,0,1,16-02-2013,24,55760,3230,13685,5270,3995,3145,3,8,9,7,7,0,0,0,0,0,0,3,11,0
6471,1971,3,3,3079550.0,1,0,17-10-2013,17,1190,170,2550,680,170,255,1,2,0,4,5,0,0,0,0,0,0,3,11,0
6131,1980,0,2,6020465.0,1,1,01-12-2013,87,11985,5950,9010,6120,1615,1955,2,4,2,8,3,0,0,0,0,0,0,3,11,0
6233,1976,2,2,5609235.0,0,1,07-09-2012,21,43095,1615,30940,2125,3995,765,3,9,5,10,7,0,0,0,0,0,0,3,11,0
4148,1972,2,2,3313980.0,1,2,20-08-2012,90,13940,2040,8755,1020,255,3570,7,5,1,6,8,0,0,0,0,0,0,3,11,0
7540,1952,2,2,4275500.0,0,1,25-05-2014,52,12155,1275,5100,2040,1955,425,2,2,1,8,2,0,0,0,0,0,0,3,11,0
8594,1958,4,5,4294200.0,0,1,28-01-2014,25,9520,0,510,170,85,1190,2,3,1,3,6,0,0,0,0,0,0,3,11,0
2815,1975,2,2,2820555.0,1,0,24-02-2014,46,595,425,3315,1445,1275,3145,2,4,0,3,7,0,0,0,0,0,0,3,11,0
2416,1969,4,3,5659470.0,0,0,03-03-2014,83,67065,2125,35700,1360,3230,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0
9213,1970,2,5,2709800.0,1,0,31-10-2012,13,340,85,425,170,0,255,1,1,0,2,8,0,0,0,0,0,0,3,11,0
9697,1951,2,2,4572150.0,0,2,06-03-2014,86,28475,3570,10795,2380,425,425,3,7,2,8,6,0,0,0,0,0,0,3,11,0
3916,1971,4,4,4187865.0,1,0,15-08-2012,92,54315,680,14110,935,680,4930,3,7,3,12,7,0,0,0,0,0,0,3,11,0
6619,1978,2,2,3265275.0,1,1,02-01-2013,91,1870,85,1105,340,0,340,2,1,0,3,7,0,0,0,0,0,0,3,11,0
9081,1988,2,3,1744030.0,1,0,18-05-2014,58,340,85,510,340,85,765,1,1,1,2,5,0,0,0,0,0,0,3,11,0
178,1956,2,2,5312755.0,0,1,18-02-2013,40,40630,0,16405,9350,6375,9945,4,8,3,11,5,0,0,0,0,0,0,3,11,0
916,1972,4,3,3539740.0,1,1,09-05-2014,67,1700,255,340,170,0,170,2,1,0,3,3,0,0,0,0,0,0,3,11,0
5512,1977,3,2,4746570.0,0,1,23-05-2014,19,38335,0,3315,0,340,2040,1,7,1,8,5,0,0,0,0,0,0,3,11,0
8970,1972,4,2,5270850.0,0,1,23-10-2012,93,31535,1870,3315,510,0,7820,4,6,2,7,5,0,0,0,0,0,0,3,11,0
10581,1977,2,2,3495540.0,1,0,31-10-2012,41,23885,595,7140,1275,0,10115,7,7,3,4,8,0,0,0,0,0,0,3,11,0
5300,1973,3,2,3311685.0,1,0,30-12-2013,60,1615,595,1615,0,85,2040,1,2,1,2,7,0,0,0,0,0,0,3,11,0
5154,1972,3,1,3209600.0,1,0,11-08-2013,54,2210,255,1105,170,850,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0
1676,1975,2,2,3659845.0,0,1,30-10-2013,30,18105,170,3740,0,170,425,4,4,2,5,5,0,0,0,0,0,0,3,11,0
9286,1960,3,4,7067835.0,0,0,10-10-2012,93,34595,2380,8500,10200,6290,1530,1,5,9,4,3,0,0,0,0,0,0,3,11,0
5172,1976,3,4,5533840.0,0,1,14-11-2013,4,62730,0,19720,1105,1700,4250,2,3,5,7,7,0,0,0,0,0,0,3,11,0
5562,1974,2,2,5107905.0,0,1,26-06-2013,92,42670,1020,9265,1360,510,7650,2,7,2,10,6,0,0,0,0,0,0,3,11,0
3436,1969,2,2,1193825.0,1,0,26-01-2014,24,935,0,425,170,85,85,1,1,0,3,7,0,0,0,0,0,0,3,11,0
3921,1952,0,5,2418845.0,0,0,28-10-2012,96,2040,85,9180,2465,2465,1190,1,4,1,4,8,0,0,0,0,0,0,3,11,0
3403,1958,4,4,6710920.0,0,1,24-09-2012,11,99450,1615,50490,8415,6460,11390,2,2,5,12,6,0,0,0,0,0,0,3,11,0
22,1976,2,1,3936350.0,1,0,03-12-2012,99,15725,170,7480,1275,425,1190,2,6,1,5,8,0,0,0,0,0,0,3,11,0
9426,1964,3,3,4956180.0,0,1,12-01-2013,77,58735,0,5865,850,0,11050,4,2,6,3,8,0,0,0,0,0,0,3,11,0
3136,1962,3,1,5051720.0,0,1,13-04-2013,88,26945,2125,22525,2125,1615,1020,3,5,3,11,5,0,0,0,0,0,0,3,11,0
8737,1978,2,1,4722855.0,0,1,05-04-2014,22,2465,85,765,170,0,170,1,2,0,3,3,0,0,0,0,0,0,3,11,0
11088,1971,4,4,6684570.0,0,1,21-04-2013,83,118660,0,27370,3910,2975,1445,1,4,9,4,6,0,0,0,0,0,0,3,11,0
716,1949,4,4,5772435.0,0,1,22-05-2014,63,44965,0,30260,5355,2380,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0
466,1944,2,2,5548375.0,0,0,03-04-2013,9,32980,1190,18530,7735,1190,1785,1,4,3,13,2,0,0,0,0,0,0,3,11,0
9135,1950,2,4,2312255.0,1,1,06-08-2012,92,1105,170,1785,340,0,2040,2,1,1,2,8,0,0,0,0,0,0,3,11,0
10623,1961,3,4,4108050.0,0,1,15-11-2013,2,2380,0,340,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
8151,1990,1,2,2063715.0,0,0,29-12-2012,6,1360,3060,1785,1700,5270,9180,1,4,1,3,8,0,0,0,0,0,0,3,11,0
5140,1985,4,2,5470175.0,1,0,24-08-2012,66,88995,0,11900,5695,3230,13005,2,4,3,12,8,0,0,0,0,0,0,3,11,0
10160,1956,3,4,4330155.0,0,1,21-06-2013,49,2635,0,595,170,0,510,1,1,0,3,5,0,0,0,0,0,0,3,11,0
4945,1953,2,5,4560505.0,0,0,07-11-2012,29,69275,850,20315,2380,850,9180,2,10,4,12,6,0,0,0,0,0,0,3,11,0
6071,1989,2,3,6903445.0,0,0,19-07-2013,77,41905,5950,27540,12410,3400,7140,1,3,7,11,1,0,0,0,0,0,0,3,11,0
3386,1992,2,2,2969475.0,0,0,21-06-2013,71,2890,340,5610,255,850,1700,1,2,1,4,7,0,0,0,0,0,0,3,11,0
4320,1979,2,3,5112920.0,0,1,28-03-2013,6,27625,7055,25500,7310,4930,7735,1,6,4,12,3,0,0,0,0,0,0,3,11,0
182,1946,4,4,3750540.0,0,1,11-05-2013,62,24140,0,4675,0,510,4420,4,6,2,5,8,0,0,0,0,0,0,3,11,0
203,1975,3,3,6899365.0,0,0,14-04-2013,47,109480,1700,52105,6800,5185,2295,1,5,7,9,2,0,0,0,0,0,0,3,11,0
11025,1961,2,2,3097655.0,1,1,03-02-2013,9,5525,0,3910,340,255,1700,4,3,1,3,8,0,0,0,0,0,0,3,11,0
10203,1990,2,3,2218075.0,1,0,30-06-2013,77,935,595,765,255,85,935,1,1,0,3,7,0,0,0,0,0,0,3,11,0
4607,1959,2,4,6066195.0,0,0,23-08-2013,24,19295,1955,33065,3570,1785,6375,1,4,5,7,2,0,0,0,0,0,0,3,11,0
3696,1965,2,1,2603550.0,1,1,27-01-2014,67,2295,85,1020,170,0,850,2,2,0,3,7,0,0,0,0,0,0,3,11,0
9214,1991,2,2,3628735.0,0,0,16-08-2013,48,15215,170,5440,3230,1445,4930,1,5,1,6,5,0,0,0,0,0,0,3,11,0
2258,1986,2,2,2794800.0,1,0,04-12-2012,76,680,340,1275,595,510,170,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4322,1958,4,4,6618355.0,0,0,27-11-2013,20,74885,3230,27115,1360,2125,1020,1,4,5,10,2,0,0,0,0,0,0,3,11,0
713,1977,3,2,4280005.0,0,0,08-06-2014,72,11985,1275,13005,5695,2635,2975,1,4,4,6,3,0,0,0,0,0,0,3,11,0
3281,1960,4,2,4178090.0,1,1,03-11-2013,69,17510,850,5695,2550,2295,6035,6,4,1,8,6,0,0,0,0,0,0,3,11,0
702,1975,0,5,4052970.0,0,1,15-02-2013,80,13770,5185,7055,8245,4845,5185,4,4,3,8,5,0,0,0,0,0,0,3,11,0
2004,1969,2,3,6177715.0,0,1,18-09-2013,65,52615,4590,22100,10795,4590,4590,1,4,7,5,1,0,0,0,0,0,0,3,11,0
4437,1962,2,2,5551860.0,1,1,24-04-2013,65,9520,510,7820,255,765,3230,2,3,2,5,4,0,0,0,0,0,0,3,11,0
8724,1982,2,3,2428195.0,1,0,17-06-2013,57,935,255,1870,170,170,510,2,2,0,3,6,0,0,0,0,0,0,3,11,0
10741,1951,3,4,4024920.0,0,1,11-04-2013,70,14620,1020,9520,680,0,1275,4,6,1,5,7,0,0,0,0,0,0,3,11,0
1991,1967,2,4,3819135.0,0,1,18-01-2014,0,6630,0,935,0,0,595,1,2,1,3,5,0,0,0,0,0,0,3,11,0
11096,1952,0,4,4865995.0,0,1,08-08-2013,50,8415,340,2720,3145,4590,510,2,2,1,7,2,0,0,0,0,0,0,3,11,0
304,1981,3,3,1950240.0,1,0,23-12-2013,67,1615,255,1615,340,425,2210,3,3,0,3,7,0,0,0,0,0,0,3,11,0
3665,1977,0,4,2151775.0,1,0,07-11-2013,46,85,765,680,935,255,1870,3,3,0,3,8,0,0,0,0,0,0,3,11,0
10591,1969,2,5,3709230.0,0,1,06-08-2012,37,5355,850,7055,595,1615,1615,2,4,1,4,7,0,0,0,0,0,0,3,11,0
5036,1984,4,3,3630350.0,1,0,28-11-2012,38,21420,255,3570,340,255,8670,2,4,5,3,6,0,0,0,0,0,0,3,11,0
8541,1990,0,2,2098055.0,1,0,08-03-2014,98,680,340,850,510,595,510,2,2,0,4,5,0,0,0,0,0,0,3,11,0
4368,1980,2,2,4067250.0,1,0,03-12-2013,72,3570,595,3655,1700,1020,850,1,3,0,4,6,0,0,0,0,0,0,3,11,0
2256,1973,3,2,2308515.0,1,1,29-03-2014,33,1445,0,255,0,0,85,2,1,0,3,6,0,0,0,0,0,0,3,11,0
4279,1963,0,3,3361580.0,1,1,31-03-2014,87,1275,340,850,255,340,1530,2,1,1,3,3,0,0,0,0,0,0,3,11,0
9240,1971,4,3,5142840.0,0,1,07-02-2014,73,38930,0,2040,510,340,2890,2,6,2,8,6,0,0,0,0,0,0,3,11,0
9460,1963,2,2,1905615.0,0,0,18-04-2013,74,2550,255,3995,1615,1785,3570,1,3,2,2,8,0,0,0,0,0,0,3,11,0
8692,1952,2,4,3694270.0,1,1,12-09-2012,50,7650,1445,8245,1275,510,1275,6,4,1,5,8,0,0,0,0,0,0,3,11,0
448,1978,4,3,4664800.0,1,0,01-03-2013,57,26180,7225,11645,8670,3825,10030,2,6,2,11,5,0,0,0,0,0,0,3,11,0
8420,1970,0,2,1301775.0,0,0,03-08-2013,27,595,340,1105,1275,680,1445,2,2,0,4,5,0,0,0,0,0,0,3,11,0
7685,1978,2,2,2808315.0,1,0,09-09-2013,4,2550,680,1020,680,680,1020,1,2,0,4,5,0,0,0,0,0,0,3,11,0
9780,1971,3,4,6077415.0,0,1,25-06-2013,12,39525,2125,11220,11560,0,3145,2,8,3,13,4,0,0,0,0,0,0,3,11,0
10232,1963,4,1,4147915.0,0,1,05-11-2013,9,14790,1530,6885,2380,510,2040,3,3,2,7,3,0,0,0,0,0,0,3,11,0
4184,1950,4,4,4433345.0,0,1,07-06-2014,48,16065,170,2465,255,170,3400,2,3,2,5,4,0,0,0,0,0,0,3,11,0
9120,1962,2,3,5658025.0,0,1,05-12-2012,80,63495,850,13685,5525,3400,3570,4,4,2,9,8,0,0,0,0,0,0,3,11,0
891,1951,3,4,2490330.0,1,1,07-09-2013,60,510,0,170,170,0,85,1,1,0,2,5,0,0,0,0,0,0,3,11,0
10381,1979,2,3,4053735.0,0,1,05-07-2013,43,1190,0,255,0,0,340,1,1,0,2,6,0,0,0,0,0,0,3,11,0
3525,1970,2,4,3247000.0,1,1,07-12-2012,19,1020,0,340,0,0,85,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6818,1974,2,2,3824065.0,0,1,12-09-2012,26,8330,0,9010,4165,850,9010,5,5,1,5,6,0,0,0,0,0,0,3,11,0
3526,1968,4,2,3267655.0,1,1,27-01-2014,58,2720,0,425,0,0,85,2,1,0,3,7,0,0,0,0,0,0,3,11,0
8181,1978,0,3,3280405.0,1,0,13-09-2013,42,4335,1020,4165,1445,2040,2040,3,4,1,3,8,0,0,0,0,0,0,3,11,0
1029,1970,4,4,5475105.0,0,1,01-08-2013,27,17000,425,3740,0,850,1700,1,5,1,5,5,0,0,0,0,0,0,3,11,0
7369,1981,3,2,3141515.0,1,0,02-10-2013,56,2125,510,2125,510,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
8159,1968,2,2,4359395.0,1,1,01-04-2014,10,9945,0,1870,1105,0,2550,3,4,1,3,7,0,0,0,0,0,0,3,11,0
1160,1970,2,2,1127100.0,1,1,23-08-2013,48,765,340,1445,850,170,595,4,3,0,3,8,0,0,0,0,0,0,3,11,0
10242,1966,4,4,4035120.0,1,1,16-09-2013,39,4760,0,935,0,0,680,2,2,0,4,5,0,0,0,0,0,0,3,11,0
5253,1956,3,4,4641255.0,1,1,09-07-2013,85,12325,1105,3910,1445,170,340,6,4,2,4,7,0,0,0,0,0,0,3,11,0
5314,1951,2,4,3458565.0,0,1,18-03-2013,69,22950,255,2295,3315,510,8415,7,7,1,5,8,0,0,0,0,0,0,3,11,0
5081,1967,0,4,4064785.0,1,1,20-10-2013,54,765,0,1360,510,510,850,1,1,0,3,8,0,0,0,0,0,0,3,11,0
